FACILITYID,flood_risk,wildfire_risk,lst_avg,percent_tree_cover,flood_risk_pcntl,wildfire_risk_pcntl,lst_avg_pcntl,percent_tree_cover_pcntl,climate_score,mean_ozone,avg_pm25,pesticides,trafficProx,mean_ozone_pcntl,avg_pm25_pcntl,pesticides_pcntl,trafficProx_pcntl,exposure_score,npl_prox,rmp_prox,haz_prox,npl_prox_pcntl,rmp_prox_pcntl,haz_prox_pcntl,effects_score,final_risk_score,final_risk_score_pcntl,FID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDa,Creator,EditDate,Editor,SHAPE_Le_1,SHAPE_Area
10004572,11.74475300808644,229.4047619047619,35.940000000000026,31.337723419151946,65.49942594718713,85.63002680965147,60.73582629674307,33.44103392568659,58.09610996792033,59.57254695892334,6.3500001430511475,0.03906778618693352,0,35.47334058759522,25.718936516549107,9.490616621983914,63.270440251572325,27.205868555106715,0.01457281052822491,0.09254685703161318,0.09439431537319076,27.238605898123325,36.62198391420912,39.946380697050934,34.15608298919906,39.8193538374087,32.38605898123325,4031,TAYLOR WORK CAMP,8501 HAMPTON SPRINGS ROAD,PERRY,FL,32348,-999,(850) 838-8550,STATE,OPEN,401,TAYLOR,12123,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,-999,0.00717786372939,{5AFA9AFC-E9D0-47BE-A1D4-982986E52569},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,858.7638111015995,3.158903388e-6
10000332,17.403057194706616,75.64864864864865,34.99000000000001,38.91950438127843,75.02870264064295,63.806970509383376,53.437876960192995,24.717285945072696,50.14601022694312,58.40826161702474,6.97777779897054,52.159515380859375,0,24.646354733405875,41.56266956049919,99.46380697050938,63.270440251572325,50.3883939228223,0.04264803542415084,0.03119950964787685,0.03098976675506205,64.50402144772119,9.758713136729224,16.56836461126005,21.848401199713148,40.79426844982619,35.81769436997319,4032,GRACEVILLE WORK CAMP,5230 EZELL RD,GRACEVILLE,FL,32440,4289,(850) 263-9230,STATE,OPEN,264,JACKSON,12063,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,-999,0.00627622546265,{42842701-E32C-442E-8625-B4F0E5C4FBA3},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,751.0438370562239,2.438829153e-6
10000361,4.9145935152813705,148.875,36.89000000000004,28.293309368165065,50.114810562571755,77.58713136729223,67.2496984318456,37.156704361873985,55.830411525585475,59.209190368652344,6.9888888994852705,25.864389419555664,0,31.77366702937976,41.996744438415625,84.02144772117963,63.270440251572325,51.6081742881046,0.0122795719362837,0.12366824032253762,0.6150826681495049,20.05361930294906,45.415549597855225,74.15549597855228,40.72366861288009,49.38741814219006,61.8230563002681,4035,WALTON WORK CAMP,301 INSTITUTION RD,DEFUNIAK SPRINGS,FL,32433,-999,(850) 951-1300,STATE,OPEN,283,WALTON,12131,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,-999,0.00593429863628,{3D3DDF50-7623-410A-9230-C6687E2938CF},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,709.4169420493608,2.17946024e-6
10000357,52.12775776327297,138.175,34.29000000000002,48.55036205807755,95.69460390355913,75.97855227882037,47.58745476477684,16.047388260635433,48.54212956948096,58.08383305867513,7.066666603088379,52.22260093688965,0,21.10990206746464,44.4384156266956,99.67828418230565,63.270440251572325,49.31869186288655,0.03007680844456181,0.02262306369994757,5.416040570317264,54.10187667560322,4.9329758713136735,95.06702412868631,29.38441666469775,42.41507936568842,41.01876675603217,4036,HOLMES WORK CAMP,3182 THOMAS DR,BONIFAY,FL,32425,4238,(850) 547-8911,STATE,OPEN,328,HOLMES,12059,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,-999,0.00601888361048,{C882B45F-5BC4-4AE9-B26D-7EE01CB13DE3},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,723.5711932815925,2.262681709e-6
10000391,15.34743202811737,115.6829268292683,40.01000000000005,15.211102027318748,71.699196326062,72.4396782841823,77.80458383594693,51.8578352180937,67.6593142904073,58.04658508300781,7.133333206176758,0.07617151737213135,0,20.674646354733405,47.25990233315247,10.241286863270778,63.270440251572325,28.207953186972254,0.02404837470549197,0.03029373610648883,0.0469148652535073,47.45308310991957,9.383378016085793,25.630026809651476,22.514254404801264,39.46050729406027,31.20643431635389,4037,"LIBERTY WORK CAMP, SOUTH UNIT",11064 NW DEMPSEY BARRON RD,BRISTOL,FL,32321,0711,(850) 643-9542,STATE,OPEN,407,LIBERTY,12077,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,-999,0.00669147951997,{A772248E-1082-4DEC-958F-25C974B0F195},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,808.8615864211177,2.78331312e-6
10004558,33.31912923772151,227.68421052631575,35.210000000000036,51.57801642939508,89.55223880597015,85.46916890080429,55.72979493365501,13.139472267097467,48.65615922948556,64.26007080078125,7.166666507720947,23.79209327697754,0,77.9651795429815,47.63971785132936,81.1260053619303,63.270440251572325,66.07812376986949,0.0171656035645419,0.0464441740949786,0.10327726866613092,34.369973190348524,19.892761394101875,42.62734584450402,30.77425299416988,48.50284533117498,58.71313672922251,4038,OKALOOSA WORK CAMP,3189 COLONEL GREG MALLOY RD,CRESTVIEW,FL,32539,6708,(850) 682-0931,STATE,OPEN,245,OKALOOSA,12091,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,-999,0.00505802685201,{38ABD983-19C8-4A17-A6D4-451C970307F5},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,604.5718130222731,1.629378402e-6
10000403,22.340952733181695,450.3076923076923,33.75000000000003,50.121824571924506,80.99885189437428,93.51206434316352,43.42581423401688,14.70113085621971,46.89335496500048,58.29291915893555,6.1249998807907104,0.6003417856991291,0,23.39499455930359,20.45577862181226,13.780160857908848,63.270440251572325,25.41549231981207,0.0144314675034364,0.04215630010562853,0.04646349652940042,26.4343163538874,16.675603217158177,25.46916890080429,22.391755147413463,31.566867477408675,14.53083109919571,4040,BAKER WORK CAMP,20706 US HIGHWAY 90 WEST,SANDERSON,FL,32087,2359,(386) 719-6130,STATE,OPEN,284,BAKER,12003,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,NOT AVAILABLE,-999,0.00527921402422,{0316610A-6678-4D38-A60C-A8A3BD505441},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,630.1763396271916,1.692003571e-6
10000382,35.572069772826104,155.19444444444446,35.01000000000005,52.94678645073102,90.29850746268656,78.55227882037534,53.67913148371532,11.847065158858374,46.08545764037285,58.68927574157715,6.5,48.91484069824219,0,26.768226332970617,29.08301682040152,98.8739946380697,63.270440251572325,46.977023576451415,0.1304193228199058,0.591391354646151,0.02620107587952865,87.34584450402146,77.4798927613941,12.97587131367292,44.44837925151095,45.83695348944507,51.152815013404826,4042,MADISON WORK CAMP,382 SW MCI WAY,MADISON,FL,32340,4430,(850) 973-5300,STATE,OPEN,292,MADISON,12079,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,-999,0.00507320072484,{BB48F137-00E4-4FC1-98B7-23C454C4A7F3},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,607.2425158668116,1.602953325e-6
10000410,5.907855446469098,115.84615384615384,35.81,15.769182322352178,53.09988518943742,72.49329758713137,59.71049457177322,50.88852988691438,58.481095931107475,59.22099685668945,6.300000190734863,47.68284034729004,7.884027441756313,32.045701849836774,24.57948996201845,98.49865951742626,65.0314465408805,47.39407999937988,0.02080426615058577,0.0398220349537965,0.0321678268043236,42.41286863270777,15.227882037533512,17.855227882037532,22.59266778200111,42.82261457082949,42.252010723860586,4043,MAYO WORK CAMP,8976 US 27 W,MAYO,FL,32066,-999,(386) 294-4752,STATE,OPEN,304,LAFAYETTE,12067,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,-999,0.00615235181752,{4389556E-4109-4193-A940-F72F40180503},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,735.5939296407275,2.359239552e-6
10000420,19.381377683399133,153.0487804878049,35.74000000000004,25.04035131282476,77.43972445464983,78.28418230563003,59.34861278648975,40.01077005923533,61.59654107133469,59.7575626373291,5.7833335399627686,29.24946975708008,0,37.37758433079434,12.262615301139448,87.29222520107238,63.270440251572325,39.88803926643179,0.02434140094435577,0.03634132304745875,0.03371000607789291,48.04289544235925,12.707774798927614,18.552278820375335,22.457702032580972,41.31409412344915,37.58713136729222,4044,RMC WORK CAMP,P.O. BOX 628,LAKE BUTLER,FL,32054,-999,(386) 496-4050,STATE,OPEN,431,UNION,12125,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,432,0.00677115842927,{60B58E7F-A967-4606-91D1-37F19041DB63},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,799.9299567372598,2.741441471e-6
10000416,38.000694798568865,283.4782608695652,35.31,31.767518725971755,91.73363949483353,88.84718498659517,56.51387213510254,32.956381260096926,62.418987533138086,59.82566738128662,5.9666666984558105,1.1219653487205503,0,39.11860718171926,16.98317959848074,18.71313672922252,63.270440251572325,29.780875307923207,0.01916024813509892,0.05844466450329666,0.027469293351318,38.23056300268097,24.50402144772118,14.15549597855228,23.669607125504974,38.62315665552209,29.2225201072386,4045,NEW RIVER CORRECTIONAL INSTITUTION,8000 NW 80TH PLACE,RAIFORD,FL,32083,-999,(904) 368-1400,STATE,OPEN,115,BRADFORD,12007,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/org/facilitydir.html,CLOSE,1050,0.0116719601344,{542A3542-BC9B-421D-8B08-A8F6D8A0D803},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1408.132714783332,8.916391094e-6
10000518,22.601334990284997,13.511627906976743,40.690000000000026,4.218489252516886,81.34328358208955,34.638069705093834,80.27744270205066,71.19009154550349,63.34642577703923,61.41107368469238,5.777777989705403,28.085678100585938,NA,57.3449401523395,12.045577862181228,85.89812332439678,NA,39.00337059732462,0.05207863592491469,0.4533840199936048,0.20006669937246235,68.9544235924933,73.67292225201072,58.82037533512064,66.85480198437924,56.40153278624769,79.94638069705093,4048,LOXAHATCHEE ROAD PRISON,230 SUNSHINE RD,WEST PALM BEACH,FL,33411,3616,(561) 791-4760,STATE,OPEN,92,PALM BEACH,12099,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/org/facilitydir.html,NOT AVAILABLE,-999,0.0061350647758,{31B143CF-565B-43D2-A545-563B1F0FD1F8},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,728.4292810625772,2.279569478e-6
10000665,37.91633072217667,2.5625,31.21310344827588,23.524210233682084,91.5614236509759,18.445040214477213,22.61761158021713,41.303177167474416,35.44096889319742,60.79796600341797,8.799999952316284,7.1128363609313965,0,50.0544069640914,85.56701030927834,44.82573726541555,63.270440251572325,59.03631536447011,0.01201077372669111,0.16706695309247688,0.02047701347504047,19.302949061662197,55.06702412868633,7.238605898123325,19.741950931718645,38.07307839646206,27.39946380697051,4053,LOGAN CORRECTIONAL CENTER,1096 1350TH STREET,LINCOLN,IL,62656,-999,(217) 735-5581,STATE,OPEN,1510,LOGAN,17107,USA,922140,CORRECTIONAL INSTITUTIONS,https://www2.illinois.gov/idoc/facilities/Pages/logancorrectionalcenter.aspx,2017-08-31,IMAGERY/OTHER,2019-11-18,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MEDIUM,2284,0.0209873556395,{9DAA6EA1-00F3-4463-8BEE-341388CDC40F},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2690.6183645812157,2.4252860182e-5
10006210,3.651046798088158,0.12121212121212122,32.97000000000003,1.8305229083365795,46.15384615384615,4.664879356568365,37.21351025331725,78.72913301023155,28.181954235083495,63.12865257263184,9.366666793823242,7.204922914505005,0,71.49075081610447,93.76017362995115,45.63002680965147,63.270440251572325,66.32541260282605,0.01322970341270337,0.8240912299104858,0.4945911678111954,22.35924932975871,82.2520107238606,71.47453083109919,50.845401980564766,48.450922939491434,58.605898123324394,4054,PONTIAC MEDIUM SECURITY UNIT,700 WEST LINCOLN STREET,PONTIAC,IL,61764,-999,(815) 842-2816,STATE,OPEN,351,LIVINGSTON,17105,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,2017-04-01,IMAGERY/OTHER,2019-11-18,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MEDIUM,-999,0.0097036293507,{404EBBF3-168D-4093-BA8B-CC0CDD462DD0},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1231.3818489438695,6.211350044e-6
10000647,4.04508730278491,1,33.210000000000036,2.7065365966424504,47.24454649827784,11.903485254691688,39.384800965018094,75.92891760904685,36.011434504647056,67.47087860107422,10.226666450500488,7.300508260726929,0,90.26115342763876,98.37221920781334,46.00536193029491,63.270440251572325,71.30100707481185,1.2343847681084088,1.4824327056168582,1.5618345560459466,99.41018766756032,90.45576407506702,84.66487935656836,91.31107967935654,66.20784041960515,95.1206434316354,4055,STATEVILLE CORRECTIONAL CENTER,16830 SOUTH BROADWAY STREET,JOLIET,IL,60434,-999,(815) 727-3607,STATE,OPEN,1173,WILL,17197,USA,922140,CORRECTIONAL INSTITUTIONS,https://www2.illinois.gov/idoc/facilities/Pages/statevillecorrectionalcenter.aspx,2017-08-31,IMAGERY/OTHER,2019-11-18,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MAXIMUM,3759,0.0218487687326,{4BDBD371-D54E-4BC3-B786-48146A12E52B},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2739.940783165813,2.7990769372e-5
10000667,0,0.27906976744186046,31.430000000000035,0.8186166236920384,28.473019517795642,6.970509383378016,24.065138721351023,83.79106085083467,25.15191317063921,58.45980262756348,8.541666507720947,6.9919739961624146,0,25.081610446137105,79.97829625610417,43.48525469168901,63.270440251572325,48.46939627557627,0.01381679329331938,0.8700887965338578,0.01466796906593869,24.289544235924936,82.94906166219839,3.2171581769436997,18.645230323830862,30.75551325668212,13.351206434316351,4056,WESTERN ILLINOIS CORRECTIONAL CENTER,2500 RT. 99 SOUTH,MOUNT STERLING,IL,62353,-999,(217) 773-4441,STATE,OPEN,1533,BROWN,17009,USA,922140,CORRECTIONAL INSTITUTIONS,https://www2.illinois.gov/idoc/facilities/Pages/westernillinoiscorrectionalcenter.aspx,2017-08-31,IMAGERY/OTHER,2019-11-18,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MEDIUM,2175,0.0173364186703,{E98841C4-CB1A-4ACE-B84A-A0E29A223C02},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2110.988606390539,1.5794856897e-5
10000636,0,0.1153846153846154,37.07000000000002,2.369581302070776,28.473019517795642,4.450402144772117,68.03377563329313,77.05977382875606,28.54935305820568,63.4207763671875,9.633333206176758,0,223.5378478324147,73.28618063112077,95.76776994031472,7.399463806970509,87.79874213836479,46.20963113942731,0.03127207827514679,0.8972501041918216,4.756950790942736,55.442359249329755,83.53887399463808,94.15549597855228,75.83307469802251,50.1973529652185,64.02144772117963,4057,NORTH LAWNDALE ATC,2839 WEST FILLMORE STREET,CHICAGO,IL,60612,-999,(773) 638-8491,STATE,OPEN,200,COOK,17031,USA,922140,CORRECTIONAL INSTITUTIONS,https://www2.illinois.gov/idoc/facilities/Pages/NorthLawndaleAdultTransitionCenter.aspx,2017-08-31,IMAGERY/OTHER,2019-11-18,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MINIMUM,208,0.00304362064089,{EEDB5905-BF32-4DBA-85CE-5D517BADA705},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,382.59416242276006,5.39684841e-7
10002259,2.7278235138515865,0.5106382978723404,32.32000000000002,8.008798758367648,42.25028702640643,8.471849865951743,32.08685162846803,62.735595045772754,29.13481471751224,61.86280822753906,9.3166663646698,3.456880569458008,368.0969283467757,60.881392818280744,93.27183939229518,26.916890080428956,90.18867924528304,60.93306262561314,0.01775390007309972,0.09051450316724496,0.04003052976375107,35.60321715817694,36.35388739946381,22.037533512064343,30.553973355019057,40.20728356604815,34.101876675603215,4058,BIG MUDDY RIVER CORRECTIONAL CENTER,251 NORTH ILLINOIS HIGHWAY 37,INA,IL,62846,-999,(618) 437-5300,STATE,OPEN,1179,JEFFERSON,17081,USA,922140,CORRECTIONAL INSTITUTIONS,https://www2.illinois.gov/idoc/facilities/pages/bigmuddyriver.aspx,2017-08-31,IMAGERY/OTHER,2019-11-18,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MEDIUM,2117,0.0167023244845,{B52CB9EE-1DEA-438F-B001-11400005F6A5},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,2058.1350638069985,1.6266924349e-5
10001786,5.017940336413145,188.20454545454547,32.935714285714326,45.60999458296875,50.459242250287026,82.30563002680965,36.791314837153195,18.901453957996768,41.22424375462616,61.61426734924317,6.599999904632568,7.258939266204834,0,59.03155603917302,31.25339120998372,45.79088471849866,63.270440251572325,48.08286284398134,0.02023124018427337,0.14160559931256506,0.5305872164360061,40.96514745308311,49.49061662198391,72.4396782841823,52.759981354843646,47.35569598448372,55.120643431635386,4059,ALBEMARLE CORRECTIONAL INSTITUTION,44150 AIRPORT RD,NEW LONDON,NC,28127,-999,(704) 422-3036,STATE,OPEN,624,STANLY,37167,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Albemarle-Correctional-Institution,2017-10-31,IMAGERY/OTHER,2020-02-13,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Albemarle-Correctional-Institution,MEDIUM,816,0.0122653387024,{0520B865-59FB-49AD-9584-57ADC905CB7F},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1465.6984708227153,9.090705812e-6
10000695,0,12.30232558139535,30.774242424242463,36.34513894584012,28.473019517795642,33.29758713136729,19.119420989143546,26.871297792137856,26.41815092444792,63.20021438598633,8.699999809265137,6.900824069976807,0,71.9804134929271,83.50515463917526,42.252010723860586,63.270440251572325,63.31315634051364,0.02289907406568819,0.08177141529103743,0.03140471873483411,45.57640750670242,33.88739946380697,17.158176943699733,29.81374216577505,39.84834981024554,32.707774798927616,4060,SHAWNEE CORRECTIONAL CENTER,6665 STATE ROUTE 146 EAST,VIENNA,IL,62995,-999,(618) 658-8331,STATE,OPEN,1682,JOHNSON,17087,USA,922140,CORRECTIONAL INSTITUTIONS,https://www2.illinois.gov/idoc/facilities/Pages/shawneecorrectionalcenter.aspx,2017-08-31,IMAGERY/OTHER,2019-11-18,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MEDIUM,2151,0.0142177946794,{4EDE69C8-5B4B-444A-8A53-7B3147597491},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1754.863033966681,1.3984604311e-5
10000652,9.911658406404614,0.15384615384615383,30.33701298701301,4.638699777162959,61.71067738231917,5.361930294906166,16.344993968636913,69.8976844372644,24.796035971266857,63.83578872680664,9.466666221618652,19.143848419189453,0,76.22415669205658,94.1942485078676,73.24396782841823,63.270440251572325,75.9490652939494,0.03459891880603497,0.15715339404439865,0.0528078369629314,58.98123324396782,53.297587131367294,28.418230563002684,44.70328898102531,48.48279674874719,58.65951742627345,4061,SHERIDAN CORRECTIONAL CENTER,4017 EAST 2603 ROAD,SHERIDAN,IL,60551,-999,(815) 496-2181,STATE,OPEN,1558,LA SALLE,17099,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.illinois.gov/idoc/reportsandstatistics/Pages/QuarterlyReports.aspx,2017-08-31,IMAGERY/OTHER,2019-11-18,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MEDIUM,2740,0.023431244166,{3CE7D5FF-0F6A-4182-AC7D-5016B2B10A2D},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,3071.1691555462976,3.5339199961e-5
10004734,0,12.186046511627907,31.280909090909105,28.475800073230474,28.473019517795642,33.19034852546917,22.919179734620023,36.88745288099084,29.897217382980976,63.26634788513184,8.650000095367432,6.900824069976807,0,72.3068552774755,82.20293000542594,42.252010723860586,63.270440251572325,63.136245503048265,0.02250102014156643,0.0787175544124178,0.03074446665785296,45.09383378016086,33.083109919571044,16.300268096514746,28.971617649534704,40.66836017852131,35.22788203753351,4062,VIENNA CORRECTIONAL CENTER,6695 STATE ROUTE 146 EAST,VIENNA,IL,62995,-999,(618) 658-8371,STATE,OPEN,1094,JOHNSON,17087,USA,922140,CORRECTIONAL INSTITUTIONS,https://www2.illinois.gov/idoc/facilities/Pages/viennacorrectionalcenter.aspx,2017-08-31,IMAGERY/OTHER,2019-11-18,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MINIMUM,1963,0.0148559661123,{84DFCDDA-33F7-4180-9DFA-098B86A6337E},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1831.5623618036473,1.2315032032e-5
10006508,5.060509131512294,1,NA,1.8365817463302931,50.57405281285878,11.903485254691688,NA,78.6214324178783,36.17270190032325,65.01720428466797,8.96666669845581,7.271718502044678,0,81.99129488574538,89.2566467715681,45.898123324396785,63.270440251572325,67.89706859015848,0.03847594863315924,0.2385620368031002,0.03893764866398006,61.17962466487936,64.93297587131367,21.3941018766756,43.966516577474366,49.345429022652034,61.50134048257373,4063,AUSP THOMSON CAMP,1100 ONE MILE ROAD,THOMSON,IL,61285,-999,(815) 259-1000,FEDERAL,OPEN,83,CARROLL,17015,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/tom/,2016-02-16,IMAGERY/OTHER,2019-11-18,https://www.bop.gov/locations/,MINIMUM,83,0.00304871051494,{57F950C9-1860-436B-B04B-440AB5B1F25F},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,385.75426809302496,6.20446757e-7
10000693,25.18789473557143,4.880952380952381,32.65370370370371,7.99008228268806,83.46727898966705,23.431635388739945,34.62002412545235,62.78944534194938,45.40808820424685,62.33379650115967,9.733333587646484,6.956319332122803,317.8644561234839,65.28835690968444,96.47314161692891,43.056300268096514,89.62264150943396,70.21407072631034,0.01960053882321532,0.3415888875776487,0.0233066998461312,39.67828418230563,71.20643431635388,9.758713136729224,30.21028980437102,48.61081624497607,59.35656836461126,4067,ILLINOIS YOUTH CENTER HARRISBURG,1201 WEST POPLAR STREET,HARRISBURG,IL,62946,-999,(618) 252-8681,STATE,OPEN,126,SALINE,17165,USA,922140,CORRECTIONAL INSTITUTIONS,https://www2.illinois.gov/idjj/Pages/Harrisburg_IYC.aspx,2017-11-29,IMAGERY/OTHER,2019-11-18,https://www.illinois.gov/idjj/Pages/Facilities.aspx,JUVENILE,332,0.0132562574048,{FF8D44D7-DA87-4D00-873C-D5264D648BF5},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,1660.743049655911,1.0802210976e-5
10002258,0,0.6333333333333333,31.840000000000003,1.3053257532600602,28.473019517795642,9.436997319034852,27.20144752714113,81.09854604200322,27.747132645396626,59.60294342041016,8.5,6.9883856773376465,49.57347582698531,35.69096844396083,79.48996201844818,43.43163538873995,76.85534591194968,55.47377510601488,0.01955547020257371,0.10003697890778432,0.02169858749052118,39.571045576407506,38.92761394101877,8.310991957104557,23.39354600788251,35.538151253098,21.60857908847185,4088,CLAYTON WORK CAMP,306 CORRECTIONAL DRIVE,CLAYTON,IL,62324,-999,(217) 894-6577,STATE,OPEN,45,ADAMS,17001,USA,922140,CORRECTIONAL INSTITUTIONS,https://www2.illinois.gov/idoc/facilities/Pages/ClaytonWorkCamp.aspx,2017-04-01,IMAGERY/OTHER,2019-11-18,https://www.illinois.gov/idoc/facilities/Pages/AllFacilities.aspx,MINIMUM,150,0.00520827010199,{20F9CC46-0E44-4302-B6E0-CBBADAE39FBF},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,684.941365105991,1.564455158e-6
10004732,0,6,30.190000000000055,46.70900470881146,28.473019517795642,24.932975871313673,15.440289505428224,17.82444803446419,21.024215183707817,62.87319755554199,8.983333110809326,6.910177707672119,0,69.85854189336234,89.47368421052632,42.68096514745308,63.270440251572325,64.09696723924739,0.08874624895191556,0.1347565615790708,0.2317154633259552,80.91152815013405,47.66756032171582,61.55495978552279,61.9201681140061,49.01378351232044,60.58981233243968,4089,USP MARION CAMP,4500 PRISON ROAD,MARION,IL,62959,-999,(618) 964-1441,FEDERAL,OPEN,240,WILLIAMSON,17199,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/mar/,2016-02-16,IMAGERY/OTHER,2019-11-18,https://www.bop.gov/locations/,MINIMUM,240,0.00411218380782,{B781388B-B675-47F0-B7C2-CE880AA375A9},2022-01-07,HostedByHIFLD,2022-01-07,HostedByHIFLD,483.74977361482024,6.59739318e-7
